case,load_scale,p_demand_mw,q_demand_mvar,status,objective_eur_h,q_slack_mvar,p_slack_mw,losses_mw,v_min,v_max,max_line_loading_pct,p_g1_mw,q_g1_mvar,lambda_q_g1,g1_field_binding,g1_stator_binding,loc_g1_eur_h,p_g2_mw,q_g2_mvar,lambda_q_g2,g2_field_binding,g2_stator_binding,loc_g2_eur_h,p_g3_mw,q_g3_mvar,lambda_q_g3,g3_field_binding,g3_stator_binding,loc_g3_eur_h,p_g4_mw,q_g4_mvar,lambda_q_g4,g4_field_binding,g4_stator_binding,loc_g4_eur_h
deadband,1.358974358974359,60.80343461538461,15.00307023482678,optimal,4333.0281023722855,16.40366073325903,47.23261520808345,0.2798641367944086,0.9956694910702002,1.032097730667912,64.02800850463201,6.5421752495782926,1.962534333928788,3.467489037085286,False,False,0.0,2.234996783839576,0.670429120409522,3.5012416133400373,False,False,0.0,4.303052393683073,1.2909694542043375,3.532255782895061,False,False,0.0,0.7704591169946167,0.23119224582841622,3.5913452981656473,False,False,0.0
deadband,1.3871794871794871,62.06539269230769,15.314454711398657,optimal,4426.026241351303,16.382988854857672,47.23978938427229,0.3474303295468246,0.9953774528378281,1.0375998075083976,74.97416165997983,6.800000045154144,2.0401998565857173,3.5784598659499496,False,False,0.0,2.52653406855824,0.7581323567385313,3.5829944103080402,False,False,0.0,5.06013379923873,1.518293181014853,3.5999714284722706,False,False,0.0,0.7863657246311229,0.2361639086854781,3.6595789637387317,False,False,0.0
deadband,1.4153846153846152,63.32735076923076,15.625839187970534,optimal,4519.97812787046,16.37206544297473,47.24357626228308,0.4280987126958067,0.9952127962158918,1.0459083800838824,84.64823744072623,6.8000000612438924,2.0407437121980236,3.7680330238738855,False,False,0.0,3.1726661121041517,0.9523255962812791,3.70185086361481,False,False,0.0,5.100000043723162,1.5307715015802759,3.7804666891479495,False,False,0.0,1.4392070025722914,0.43234972641870845,3.7445321628204233,False,False,0.0
deadband,1.4435897435897438,64.58930884615386,15.937223664542412,optimal,4615.841451548572,16.570109797109556,47.17447918400496,0.5270756269470951,0.9940124356848402,1.0500000104908187,95.21116440011117,6.800000066528601,2.0310731986894863,1.1727685398769645,False,False,0.0,3.83318833871293,0.9571649347348687,0.0047010840765080155,False,False,0.0,5.100000049902342,1.5267260245210086,2.4207848485821426,False,False,0.0,2.208716833952111,0.6549066307585283,1.3763953489020309,False,False,0.0
deadband,1.471794871794872,65.8512669230769,16.24860814111429,infeasible,4689.284564724104,16.578838608308025,47.171412268444726,0.020145532373234687,0.9943375594167995,1.0500000104999483,99.79893934908259,6.8000000680019514,3.7059008788234333,2.391291259158046e-08,False,False,0.0,4.250000042501769,-0.473075551581147,1.7754871878440704e-07,False,False,0.0,5.100000051001257,2.8096430305509514,72.05140954993313,True,False,0.0,2.550000025500441,-0.5080516587069,3.556799941558209e-07,False,False,0.0
deadband,1.5,67.113225,16.559992617686163,infeasible,4687.668933608963,16.66783068297912,47.14004078618778,-1.2731840268073995,0.9944408786075363,1.050000010499944,99.98342811820082,6.800000068001738,3.7445676342166414,60.63115066966213,True,False,0.0,4.250000042501461,-0.40857803364050177,3.987284133797771e-07,False,False,0.0,5.100000051001195,2.8096977494035382,72.6865055700707,True,False,0.0,2.550000025500424,-0.40438530627480535,9.868175434703424e-07,False,False,0.0
physical,0.4,17.89686,4.415998031382977,optimal,1259.057716147994,6.0691467177957126e-05,14.671610091779547,0.07475006030689357,1.028028235394145,1.0500000104555938,39.70540142025698,1.1999999919552278,1.859408863181291,0.1904962237389324,False,False,0.0,0.7499999934019508,0.10482043670897527,0.12421999761742625,False,False,0.0,0.8999999918558773,2.8298774485752936,0.29350210554002854,False,False,0.0,0.4499999913142877,-0.1485379658024018,0.09069092312947932,False,False,0.0
physical,0.42820512820512824,19.158818076923076,4.727382507954854,optimal,1348.432837530438,0.1520869133057959,15.940123719223106,0.08130561496617261,1.0277525887324483,1.050000010453562,40.853602384365686,1.1999999941701274,1.9612649388040126,0.19597422406631568,False,False,0.0,0.7499999951762157,0.15349089488909076,0.12885094215190865,False,False,0.0,0.8999999919456899,2.903513872261528,0.2987855914229443,False,False,0.0,0.4499999913741107,-0.11914345633562128,0.09535237802301118,False,False,0.0
physical,0.45641025641025645,20.420776153846155,5.038766984526731,optimal,1437.883254869839,0.3153308939410442,17.209200377533964,0.08842421339089768,1.0274688666119245,1.050000010448572,41.960898874734994,1.2000000041096965,2.064300621532075,0.20151566575442323,False,False,0.0,0.7500000020282732,0.20217865842103652,0.13348353321796969,False,False,0.0,0.8999999920890057,2.9559604427921196,0.30256687165448287,False,False,0.0,0.44999999147611486,-0.07280159043253363,0.10270138453967696,False,False,0.0
physical,0.48461538461538467,21.68273423076923,5.350151461098608,optimal,1527.4068318050263,0.5103836953649195,18.418968422533993,0.09507687778969753,1.02704952297178,1.0500000104458636,43.09057294397227,1.258842616628625,2.136253414012354,0.20538541451000233,False,False,0.0,0.7500000855436693,0.25088368715920034,0.1381177670079672,False,False,0.0,0.8999999922569396,3.00897540428784,0.30638990827595386,False,False,0.0,0.4499999915957032,-0.02616676428167794,0.1100968478394715,False,False,0.0
physical,0.5128205128205129,22.94469230769231,5.661535937670485,optimal,1616.9756366720007,0.751744163972965,19.532540853115286,0.10020644640687948,1.0264189932220338,1.0500000104478564,44.24205209905594,1.4088013226467389,2.1594503943684016,0.206632989268357,False,False,0.0,0.7535565941428867,0.2971174179452638,0.14251685929847824,False,False,0.0,0.8999999924564295,3.0625636195039525,0.31025507755226067,False,False,0.0,0.4499999917378494,0.020761295263198566,0.11753881198236621,False,False,0.0
physical,0.5410256410256411,24.20665038461539,5.972920414242361,optimal,1706.581957033935,0.9982230702798429,20.64566417307023,0.10557735502079879,1.0257817601837205,1.0500000104455414,45.4148099732284,1.5185701017793056,2.2112711353864682,0.2094200006121182,False,False,0.0,0.797993480179766,0.314754092203749,0.14419497094989442,False,False,0.0,0.8999999926972905,3.116730050597609,0.31416276338308885,False,False,0.0,0.44999999190959766,0.06798287253948641,0.12502732239185646,False,False,0.0
physical,0.5692307692307692,25.468608461538455,6.284304890814237,optimal,1796.2256255820478,1.2496141513623271,21.758860741359268,0.11122293557412277,1.0251388982766685,1.050000010442989,46.60836352521589,1.628557209404582,2.2634118998136628,0.2122242233810449,False,False,0.0,0.8424134612335856,0.3324048032719879,0.14587441816963476,False,False,0.0,0.8999999929938796,3.1714797633714484,0.3181133576154534,False,False,0.0,0.44999999212126723,0.11549826140331661,0.1325624258394692,False,False,0.0
physical,0.5974358974358975,26.73056653846154,6.5956893673861146,optimal,1885.907018424646,1.5059326949661909,22.8721332194944,0.11714753892664831,1.0244903763689226,1.050000010440161,47.8222703129708,1.7387654263210917,2.315873250465464,0.2150456878446773,False,False,0.0,0.8868154458160246,0.35007031413299,0.14755527355774894,False,False,0.0,0.8999999933680652,3.2268179298184543,0.32210726023612124,False,False,0.0,0.44999999238860344,0.16330776490228135,0.14014417048030137,False,False,0.0
physical,0.6256410256410256,27.992524615384614,6.907073843957989,optimal,1975.6265187695135,1.7671943767345102,23.98548430956202,0.1233555933544288,1.0238361626921115,1.0500000104370106,49.0561258727347,1.8491965677630402,2.368656476192604,0.21788446332000658,False,False,0.0,0.9311993448222183,0.36775068635219665,0.1492375429745503,False,False,0.0,0.8999999938548798,3.282749830533306,0.32614487955495475,False,False,0.0,0.44999999273688523,0.21141169509416263,0.1477726058604818,False,False,0.0
physical,0.6538461538461539,29.254482692307693,7.218458320529867,optimal,2065.384517073177,2.033415260793231,25.098916768312264,0.12985160716846522,1.0231762248577296,1.05000001043348,50.309561221219326,1.9598524618203275,2.421762907536261,0.2207406213662009,False,False,0.0,0.9755650816199551,0.3854459727928497,0.15092123145190842,False,False,0.0,0.8999999945141804,3.339280857100056,0.33022663238707656,False,False,0.0,0.44999999320942874,0.25981037292407816,0.15544778291455527,False,False,0.0
physical,0.6820512820512821,30.51644076923077,7.529842797101743,optimal,2155.181411194171,2.304611805948012,26.212433408539106,0.13664017050591326,1.0225105298461235,1.0500000104294958,51.58224049143166,2.0707349617099093,2.4751939090728388,0.2236142353729044,False,False,0.0,1.019912580143114,0.4031562259140172,0.15260634398289047,False,False,0.0,0.8999999954573755,3.3964165144980987,0.3343529442369293,False,False,0.0,0.44999999388717005,0.308504128100749,0.16316975395452665,False,False,0.0
physical,0.7102564102564104,31.778398846153856,7.841227273673621,optimal,2245.0176065515216,2.580800872470605,27.32603710021994,0.1437259571585372,1.0218390439947427,1.0500000104249654,52.87385870401173,2.1818459481287316,2.528950878709633,0.22650538052236355,False,False,0.0,1.0642417631048324,0.4208814990383341,0.15429288564245697,False,False,0.0,0.899999996918098,3.454162423383436,0.338524249475143,False,False,0.0,0.4499999949407913,0.3574932988294383,0.17093857263258982,False,False,0.0
physical,0.7384615384615385,33.04035692307692,8.152611750245496,optimal,2334.8935162879234,2.861999728585189,28.439730771386856,0.15111372647778865,1.0211617329859435,1.0500000104197686,54.18413968728068,2.293187330352104,2.583035247893559,0.22941413380065803,False,False,0.0,1.1085525515294383,0.4386218466931034,0.1559808616199765,False,False,0.0,0.899999999483342,3.5125243227260645,0.3427409915390137,False,False,0.0,0.44999999680296654,0.40677823176401934,0.17875429393602876,False,False,0.0
physical,0.7666666666666667,34.302315,8.463996226817374,optimal,2424.809561437204,3.1482260618411457,29.553517407356424,0.15880832511406595,1.0204785618344467,1.0500000104137477,55.5128340746285,2.4047610470471708,2.6374484820518633,0.23234057402141442,False,False,0.0,1.1528448645609697,0.456377324716959,0.15767027722941443,False,False,0.0,0.9000000051664581,3.5715080697360664,0.34700362295565784,False,False,0.0,0.4500000009830545,0.456359279719941,0.1866169738307332,False,False,0.0
physical,0.7948717948717949,35.56427307692307,8.775380703389251,optimal,2514.766171098053,3.4394980623764715,30.66740004412115,0.16681468556557633,1.0197894948743995,1.0500000104066873,56.85971645652421,2.516569067022777,2.6921920810940265,0.23528478185273702,False,False,0.0,1.1971186194020842,0.47414799035667937,0.15936113791879564,False,False,0.0,0.9000000203540728,3.631119598284792,0.3513126026946748,False,False,0.0,0.450000011588564,0.5062367667035701,0.1945266638312308,False,False,0.0
physical,0.823076923076923,36.82623115384615,9.086765179961125,optimal,2604.7617174063744,3.8014869253981374,31.77835919313547,0.17211659733517592,1.0190944957460701,1.0500000103983054,57.32471625568323,2.6286133900360995,2.747267580026336,0.23824683985065478,False,False,0.0,1.2413737311790334,0.49193390223009215,0.1610534492655722,False,False,0.0,0.9000008857020865,3.653462049792661,0.3532332313428108,False,False,0.0,0.4500005511286404,0.52670187761926,0.19787576720597785,False,False,0.0
physical,0.8512820512820514,38.08818923076923,9.398149656533002,optimal,2694.7893143989204,4.194856923441438,32.852729772482,0.1764371287621671,1.018393527382118,1.0500000103881786,57.472707849888494,2.7408960473859825,2.8026765493749073,0.24122683248112212,False,False,0.0,1.28561011305755,0.5097351205208134,0.16274721699746833,False,False,0.0,0.9255519712368389,3.658966368981686,0.3539718411152224,False,False,0.0,0.45983845536902057,0.5328109581126046,0.19895944308230265,False,False,0.0
physical,0.8794871794871796,39.35014730769231,9.709534133104881,optimal,2784.8475352424875,4.592224833773312,33.91893625203537,0.1809900144886072,1.0176865519934981,1.0500000103757052,57.653575476651945,2.8534191028241316,2.8584205959286377,0.2442248461607887,False,False,0.0,1.3298276760498733,0.5275517068648722,0.16444244697939273,False,False,0.0,0.9538783846731536,3.664973760027965,0.35472381288615956,False,False,0.0,0.47507590659837595,0.5390100413606281,0.2000490560447565,False,False,0.0
physical,0.9076923076923077,40.61210538461538,10.020918609676757,optimal,2874.9365568475755,4.995184311563249,34.98502000561825,0.18570015051222555,1.0169735310548835,1.0500000103599665,57.8391467619659,2.9661846532514655,2.9145013632748595,0.24724096928547243,False,False,0.0,1.374026329070192,0.545383724459861,0.16613914522499784,False,False,0.0,0.9822595945216457,3.671090091626099,0.35548839823838163,False,False,0.0,0.490314952666043,0.5452218072626244,0.20114429037835158,False,False,0.0
physical,0.935897435897436,41.87406346153846,10.332303086248633,optimal,2965.056595715675,5.403762912245682,36.05097889700557,0.19056919518506987,1.016254425289671,1.0500000103394882,58.02945226815025,3.0791948294841456,2.970920532396189,0.25027529226242745,False,False,0.0,1.41820597891925,0.563231238131987,0.1678373179028438,False,False,0.0,1.0106987599655712,3.6773167894131147,0.3562657806907068,False,False,0.0,0.5055541913489938,0.5514464145507122,0.20224523185973467,False,False,0.0
physical,0.9641025641025641,43.13602153846154,10.64368756282051,optimal,3055.207872766991,5.817988734261115,37.11681072789826,0.19559884187003718,1.0155291946544638,1.050000010318713,58.22452358969594,3.1924517970015427,3.027679822250916,0.2533279075417459,False,False,0.0,1.4623665303152293,0.5810943144218681,0.16953697134456608,False,False,0.0,1.0391977171312632,3.6836553190541976,0.35705614853960493,False,False,0.0,0.520793607985281,0.5576840292848049,0.20335196755788487,False,False,0.0
physical,0.9923076923076923,44.39797961538462,10.955072039392386,optimal,3145.3906134394506,6.2378904320420165,38.18251325778804,0.2007908196744026,1.0147977983229501,1.0500000103217229,58.424393339616124,3.3059577566090907,3.0847809902487726,0.25639890964235174,False,False,0.0,1.5065078860120253,0.5989730217817881,0.17123811206365244,False,False,0.0,1.0677583346416961,3.6901071904361573,0.35785969528154926,False,False,0.0,0.5360332000081722,0.5639348222750471,0.2044645862833368,False,False,0.0
physical,1.0205128205128207,45.65993769230769,11.266456515964263,optimal,3235.605047788191,6.663497226493998,39.24808420513938,0.20614689431855737,1.014060194668901,1.0500000103246714,58.629095191867094,3.4197149447964885,3.142225832393006,0.25948839516068944,False,False,0.0,1.5506299471882838,0.6168674310266057,0.17294074679835228,False,False,0.0,1.0963825218979812,3.696673959254048,0.3586766197922892,False,False,0.0,0.5512729676041089,0.5701989693868397,0.20558317866819706,False,False,0.0
physical,1.0487179487179488,46.92189576923077,11.577840992536142,optimal,3325.851410588386,7.094838916001006,40.31352124672393,0.21166886902827997,1.0133163412471573,1.0500000103275602,58.838663928199544,3.5337256329643303,3.2000161821655384,0.2625964627141335,False,False,0.0,1.5947326148072976,0.634777616776077,0.17464488264891717,False,False,0.0,1.1250722318789914,3.703357228561691,0.35950712650024336,False,False,0.0,0.566512911884501,0.576476651763626,0.20670783722768837,False,False,0.0
physical,1.076923076923077,48.18385384615385,11.88922546910802,optimal,3416.129941441626,7.53194588950673,41.37882201742976,0.21735858538680475,1.0125661947662157,1.05000001033039,59.05313548668699,3.6479921205668293,3.2581539027077464,0.2657232125359745,False,False,0.0,1.63881579609015,0.6527036639822977,0.17635052769868448,False,False,0.0,1.1538294630916843,3.7101586503403534,0.36035142556247096,False,False,0.0,0.581753034362232,0.5827680560224726,0.20783865641698676,False,False,0.0
physical,1.1051282051282052,49.445811923076924,12.20060994567989,optimal,3506.440884885904,7.974849186157159,42.44398413387165,0.22321792225370984,1.0118097108550346,1.0500000103331244,59.27254701187595,3.762516569359529,3.3166407039482544,0.2688687369704329,False,False,0.0,1.6828795439747248,0.670645807347095,0.1780577042794609,False,False,0.0,1.1826562613606866,3.7170799271158455,0.36120973304618254,False,False,0.0,0.5969933367640486,0.5890733744449196,0.20897573268771732,False,False,0.0
physical,1.1333333333333333,50.70777,12.51199442225177,optimal,3596.7844747980316,8.425449041946063,43.50997102237361,0.22916912236348708,1.0110385615091342,1.0500000103277447,59.49693690661506,3.870895910818813,3.3684229695683254,0.2716664626392946,False,False,0.0,1.7322836466016258,0.6939593190508356,0.1802759610550185,False,False,0.0,1.2115547216153242,3.724122813635677,0.36208227111687563,False,False,0.0,0.612233820954115,0.5953928051686489,0.2101191645451839,False,False,0.0
physical,1.1615384615384616,51.96972807692308,12.823378898823647,optimal,3687.1607798105565,8.885397353769038,44.57760416292511,0.23514271770815753,1.0102455668870236,1.050000010303634,59.726344885719044,3.9676609891855956,3.4074799650045,0.2738040766295913,False,False,0.0,1.7916041638993268,0.7272182796090735,0.1834405171015265,False,False,0.0,1.2405269897224884,3.731289118614789,0.36296926823383757,False,False,0.0,0.6274744888987153,0.601726552385878,0.21126905260733717,False,False,0.0
physical,1.18974358974359,53.231686153846155,13.134763375395524,optimal,3777.570001654117,9.351314502538575,45.64511034939097,0.24128502912304128,1.009445829274974,1.0500000102713223,59.96081203154829,4.064552720365152,3.4467455883359777,0.2759540501202382,False,False,0.0,1.85101750616958,0.7606088332610904,0.18661759409436093,False,False,0.0,1.269575264393901,3.738580706554472,0.36387095935345093,False,False,0.0,0.6427153426496001,0.6080748265482084,0.21242549966547278,False,False,0.0
physical,1.217948717948718,54.49364423076924,13.446147851967403,optimal,3868.0124002206,9.823234697987138,46.71248676944172,0.24759800144970967,1.0086392991346,1.0500000102259284,60.20038085197768,4.1615742638121125,3.4862226631660698,0.2781165506979264,False,False,0.0,1.9105230154158168,0.7941305695789179,0.18980715298312792,False,False,0.0,1.2987017992138667,3.7459994996509445,0.364787586141392,False,False,0.0,0.6579563843354359,0.614437844580295,0.2135886107469784,False,False,0.0
physical,1.2461538461538462,55.75560230769231,13.757532328539275,optimal,3958.4882409062016,10.301193000712772,47.77973064486056,0.2540836158358104,1.0078259251444952,1.0500000101574956,60.44509534314726,4.258728224211912,3.5259133983584947,0.2802917143008179,False,False,0.0,1.9701205331621983,0.8277835822040577,0.1930092026799018,False,False,0.0,1.3279089051347468,3.7535474798672817,0.3657193971977611,False,False,0.0,0.6731976161587019,0.6208158301122647,0.21475849318121068,False,False,0.0
physical,1.2743589743589743,57.01756038461538,14.06891680511115,optimal,4048.997946700747,10.779490458783975,48.82420087474948,0.26102236929693134,1.0069962870194928,1.0500000100715507,60.80482843509607,4.366368976773125,3.5660530828798755,0.28248462450536216,False,False,0.0,2.02703057609703,0.8584047816163803,0.19592277845772946,False,False,0.0,1.3725423342997325,3.764522039019469,0.366838761854992,False,False,0.0,0.6884399919929447,0.6275668644682552,0.21596741667541908,False,False,0.0
physical,1.3025641025641028,58.27951846153847,14.38030128168303,optimal,4139.925743128182,10.994380148830334,48.77626092686707,0.2866597415390757,1.0056212096780872,1.0500000104405676,67.37875790270013,4.913029817080792,3.549725180842342,0.28140443208818333,False,False,0.0,2.002094747290867,0.7887702318161416,0.18929712255450618,False,False,0.0,2.170991159476887,3.944318043385317,0.3769434409539548,False,False,0.0,0.7038015523619345,0.6529050056659929,0.21888014575460135,False,False,0.0
physical,1.330769230769231,59.54147653846154,14.691685758254907,optimal,4231.68053806391,11.41585310717271,48.679341847002256,0.315336378558591,1.0040261407775908,1.0500000104272795,73.47526926320226,5.40466410718975,3.41037157140762,0.27390974978680227,False,False,0.0,2.058204123041018,0.7983093867757446,0.19020476321802354,False,False,0.0,2.9046596462601153,3.749305864846222,0.5315401479616177,True,False,153.6738247617919,0.8099431935269943,0.8944229516965065,0.25608614748382297,False,False,0.0
physical,1.358974358974359,60.80343461538461,15.00307023482678,optimal,4324.510924934781,12.310293814996744,48.460877943843755,0.3376395433348591,1.0020761009455723,1.0500000104667029,76.39110209452802,6.057352349496602,3.192405642862536,0.2621871562672995,False,False,0.0,2.119098170080675,0.8045086916155638,0.19079462075346534,False,False,0.0,3.898180613461494,3.3978872557717374,0.6700453608706279,True,False,84.12735705769539,0.60556508183694,0.8981666457500578,0.25667983053250476,False,False,0.0
physical,1.3871794871794871,62.06539269230769,15.314454711398657,optimal,4418.69784798308,13.277053096400891,48.20497781358694,0.37581355615127165,1.0000020145127593,1.0500000104798957,80.71312170787661,6.7587791613919475,2.958839724624882,0.24962556832331576,False,False,0.0,2.180944859476892,0.8100476732075925,0.19132164921126243,False,False,0.0,4.817821171900791,2.964661588897458,0.8613311504084747,True,False,19.752517966944616,0.478683242102402,0.944908047046401,0.264092192246689,False,False,0.0
physical,1.4153846153846152,63.32735076923076,15.625839187970534,optimal,4514.7956682262275,14.421994315333881,47.874900573537964,0.43190434249911647,0.9976496792771383,1.0500000104804796,85.54532817173435,6.800000062998067,3.223915024569766,0.2638817901042579,False,False,0.0,3.0245038809187648,0.2722069442324698,0.1401466555974023,False,False,0.0,5.1000000467585265,2.8088425205982097,0.9600266678096042,True,False,0.0,0.9598505475165675,0.6037230703306248,0.2099862730467755,False,False,0.0
physical,1.4435897435897438,64.58930884615386,15.937223664542412,optimal,4613.89090847702,15.659447077304522,47.48454213956579,0.5250095032878761,0.9950081466104297,1.050000010484606,91.42841822349769,6.800000065740838,3.567304687589373,0.2823499054477434,False,False,0.0,4.034662075696812,-0.37413320761772206,0.07864805313490833,False,False,0.0,5.100000049322953,2.8092259292942354,1.0505447710562514,True,False,0.0,1.695114019115328,0.08882117210443778,0.12833191451677903,False,False,0.0
physical,1.471794871794872,65.8512669230769,16.24860814111429,infeasible,4670.070117593415,16.57883860830293,47.1714122684468,0.02014553237559369,0.9943375594168136,1.0500000104999754,99.79893934908804,6.800000068002123,3.705900878782587,9.934170715210397e-09,False,False,0.0,4.250000042501673,-0.4730755515390467,1.9799083937545579e-07,False,False,0.0,5.100000051001484,2.8096430305515416,72.05141058975946,True,False,0.0,2.550000025500417,-0.5080516587047255,1.7074132959157972e-06,False,False,0.0
physical,1.5,67.113225,16.559992617686163,infeasible,4668.204045709693,16.66783068615291,47.140040784990326,-1.2731840276336186,0.9944408785933153,1.0500000104956304,99.98342812147095,6.800000068135611,3.744567632987812,60.631177043239184,True,False,0.0,4.250000042614033,-0.4085780339443017,3.846482383213119e-05,False,False,0.0,5.100000051093301,2.8096977483879066,72.68651333637204,True,False,0.0,2.5500000255331177,-0.40438530657518656,1.6427388979012314e-05,False,False,0.0
