timestamp,objective_eur_h,losses_mw,max_line_loading_pct,vmin,vmax,p_g1,q_g1,p_g2,q_g2,p_g3,q_g3,p_g4,q_g4
2021-01-11 00:00:00,1747.13931092194,0.0885181050761048,38.909338548660685,1.0270962835116961,1.0500000104312588,1.2755706524859576,1.9383826988630175,0.7500000107551433,-0.09462316173073726,0.8999999917160527,2.772404021617622,0.44999999118771955,-0.26701156840319884
2021-01-11 01:00:00,1648.2858757314032,0.07714352628691401,35.951780215136466,1.0265837024420694,1.0500000104375913,1.19999999910063,1.9734880963984542,0.7499999958070006,-0.18579522203106838,0.899999991506342,2.4657794123284114,0.4499999910640109,-0.26701429889330996
2021-01-11 02:00:00,1670.2438754397094,0.08109818994263307,37.91521013683655,1.0241861018213156,1.0500000104448044,1.1999999952492062,2.0903099564493766,0.7499999942979829,-0.2225046723331646,0.899999991503624,2.4739956671355245,0.4499999910602986,-0.26701429812570415
2021-01-11 03:00:00,1543.42644556474,0.0783996918502936,37.29749388408325,1.0244278881429298,1.0500000104473601,1.1999999937318104,2.090236383906936,0.7499999936215991,-0.23468331699154038,0.8999999914889281,2.498135643070891,0.44999999105355076,-0.2670142953732118
2021-01-11 04:00:00,1559.0231770412163,0.08339191342879104,40.006348020114416,1.0228932852164228,1.0500000104442824,1.1999999955322715,2.2035881273802658,0.7499999944686719,-0.19977334764406662,0.8999999915420344,2.5357120097982495,0.4499999910816053,-0.2670142898476916
2021-01-11 05:00:00,1595.3337559210252,0.0768899721062013,36.535339188946594,1.0249642487658537,1.050000010447928,1.199999993020783,2.035735057476592,0.7499999933505759,-0.23398739169242455,0.8999999915452015,2.4909513053977546,0.4499999910800136,-0.2670142955310041
2021-01-11 06:00:00,1682.3870558784713,0.08935130524660195,39.31995930439685,1.0242508435509219,1.0500000104396983,1.2000000052251312,2.1877982072269826,0.7499999971767001,-0.17053755293121928,0.8999999916696864,2.7189245324940825,0.44999999115711925,-0.26701414900267556
2021-01-11 07:00:00,1847.4112744548197,0.08890797384364646,39.82878092467479,1.0245556731260599,1.0500000104234226,1.2000003503965764,2.167256156934926,0.7500000066298764,-0.09306232405331262,0.8999999916433534,2.564373500333405,0.449999991132157,-0.26701428533961685
2021-01-11 08:00:00,1966.303628589282,0.09162696335062748,39.59511095417843,1.024252174572994,1.0500000104353198,1.2093947200891186,2.1811251299492405,0.7500000036335748,-0.13560216401526134,0.8999999916177882,2.5609023989627553,0.4499999911196478,-0.26701428587304976
2021-01-11 09:00:00,1883.1695375398715,0.08805380876107449,40.47303356816347,1.0236035827092265,1.0500000104276395,1.340901711128705,2.172440273037862,0.75000000629648,-0.10514581465390911,0.8999999915048054,2.4178815443574826,0.4499999910556594,-0.26701430201284343
2021-01-11 10:00:00,1747.8074716792723,0.08222030839414529,41.65167869872117,1.0228480530480941,1.050000010438526,1.233561613209108,2.3129976292410963,0.750000003008064,-0.13050167821815378,0.899999991377856,2.188175350549183,0.4499999909797864,-0.267014310662083
2021-01-11 11:00:00,1725.6674531598967,0.08320132472387343,40.31817471822681,1.0240133567468341,1.0500000104302143,1.2734090314410353,2.2237023620153917,0.750000005613724,-0.10781436816807705,0.8999999914407618,2.349485100969757,0.4499999910203485,-0.2670143056039599
2021-01-11 12:00:00,1936.543745449885,0.08990517875074744,40.584576240285166,1.023508205812195,1.0500000104324418,1.4822786145675466,2.423938551434689,0.7500000060620214,-0.10351943705977926,0.8999999915538975,2.455804567197956,0.4499999910824455,-0.2670142992800363
2021-01-11 13:00:00,1799.2499906939968,0.08721558516507244,38.39243233878946,1.0254378213123392,1.0500000104194454,1.4203050683706144,2.231933005040658,0.7500000104989324,-0.07821396850951798,0.8999999915950831,2.5897570940401784,0.44999999112094935,-0.2670142823231234
2021-01-11 14:00:00,1761.624480488668,0.08192834921733194,36.99994808294988,1.0286349278646392,1.0500000104433411,1.2667627429125694,1.926096026943573,0.7500000118659899,-0.0871164210229186,0.8999999916069118,2.627842369771275,0.44999999112657685,-0.26701427150694507
2021-01-11 15:00:00,1754.732946853713,0.08358077134067798,36.7399265577221,1.027054982326892,1.0500000104266123,1.2023108233338633,1.9972502562368992,0.7500000057208915,-0.1304910857587856,0.8999999915724052,2.5734343391355745,0.44999999110411026,-0.26701428639859015
2021-01-11 16:00:00,1863.8008319120504,0.07762759329767377,35.124494919452864,1.0284651759216106,1.050000010429076,1.3457233890999307,1.8482672115692507,0.7500000040813531,-0.15446831200553762,0.8999999919021195,2.4054857142551214,0.4499999913439592,-0.19892367109763498
2021-01-11 17:00:00,1857.8621187761614,0.08716771976294169,40.463350623086576,1.0290761654385763,1.0500000104396432,1.1999999978389975,1.8485346548777999,0.7499999953985568,-0.1883870989059832,0.8999999919446295,2.851730522288359,0.44999999134550234,-0.2112669200817709
2021-01-11 18:00:00,1879.2913662018345,0.0790732599837689,37.04389678631504,1.0293103678769284,1.050000010416577,1.360521951184823,1.7582330787832319,0.7500000073528477,-0.11499659727384554,0.8999999923816744,2.414992724342078,0.4499999917217752,-0.04060231941947105
2021-01-11 19:00:00,1988.0327709296098,0.08685834951278437,38.10271418724433,1.028729254327112,1.0500000104431808,1.200000007954669,1.9734088997871306,0.7499999971504683,-0.2058363250521513,0.8999999917425191,2.7023112263938915,0.4499999912000934,-0.2670142278814828
2021-01-11 20:00:00,1863.193049626239,0.08627736427644095,36.97405073169566,1.0267040350410788,1.0500000104337508,1.329570201337783,2.0001593740079677,0.7500000133573091,-0.06656424450681671,0.8999999916308874,2.5948718419422088,0.44999999113811356,-0.267014282320072
2021-01-11 21:00:00,1746.452385225226,0.09199945509406149,39.42922888051748,1.0248584815482285,1.050000010412522,1.3178919367440038,2.041918680043056,0.7500000127151283,-0.07281746499866781,0.8999999916878579,2.745064072272282,0.44999999117167194,-0.26701407126156507
2021-01-11 22:00:00,1772.1151954990062,0.09264515632959203,39.67552517165561,1.02450125264541,1.0500000104266658,1.4902547401997261,2.025271772585069,0.7500000283558317,-0.023433818901072025,0.8999999916595012,2.7338113835795235,0.44999999115511646,-0.26701411845886724
2021-01-11 23:00:00,1724.6427091228954,0.08373000732269986,37.97879008349714,1.0284612249199743,1.050000010446912,1.355879065267165,1.8482402808292437,0.7500000220362668,-0.053729463698200745,0.8999999916794483,2.71805561453568,0.44999999115971956,-0.2670141397242133
2021-01-12 00:00:00,1637.670904924053,0.08384277715701671,37.48532080883356,1.0270822264671333,1.0500000104399,1.3179442582291496,1.9378378087966115,0.7500000232023536,-0.031607530519924903,0.8999999916071432,2.6810848349644307,0.44999999112169514,-0.26701422357427945
2021-01-12 01:00:00,1727.3489392748718,0.08847256545699267,39.32413359607271,1.0274319076263476,1.0500000104272007,1.20483506002903,1.9812468188834533,0.7500000082107782,-0.10945412783574258,0.8999999917496831,2.796689753592397,0.4499999912093688,-0.2365919001684415
2021-01-12 02:00:00,1709.4770230237436,0.09001867833782029,41.64990966313391,1.0232830843706673,1.050000010433157,1.2194412972472406,2.2678356919391347,0.7500000049242893,-0.1286793504732201,0.8999999916135495,2.5895646090535975,0.44999999111770667,-0.2670142778829424
2021-01-12 03:00:00,1584.6513363405327,0.08613901235092669,41.497829001686554,1.0235889462470242,1.0500000104275327,1.215790274007577,2.2364849668242837,0.7500000070218289,-0.11348695865959228,0.8999999915370294,2.5240009548035394,0.44999999107719035,-0.2670142916985201
2021-01-12 04:00:00,1571.3088042785612,0.08472116614149883,39.868801353971236,1.0250704151645562,1.0500000104273675,1.2025122335409602,2.167794973392325,0.7500000065152784,-0.11348902847342578,0.8999999915678027,2.593413130791999,0.44999999109391886,-0.26701427688676577
2021-01-12 05:00:00,1691.884917105341,0.08854454065438233,38.61188593849466,1.0257360339306294,1.0500000104176135,1.2532575728286868,2.0499297079690684,0.7500000118120478,-0.07997824265392142,0.899999991666291,2.7360115577420476,0.44999999115512734,-0.26701395645678566
2021-01-12 06:00:00,1623.249558531948,0.09231705089715092,41.628112209072455,1.0267333331528392,1.0500000104246876,1.2000000193198659,1.9969284330488535,0.7500000016166307,-0.10407456464568651,0.8999999918597094,2.8971732742944525,0.4499999913000574,-0.15853814937272243
2021-01-12 07:00:00,1883.326228945344,0.089807093201415,38.09208012791457,1.0259008354862071,1.0500000104187888,1.3000442192444255,2.0580284690002664,0.7500000100548706,-0.0943603538217762,0.8999999916981178,2.685621389289797,0.44999999116593487,-0.2670142188868336
2021-01-12 08:00:00,1881.169783796048,0.08847454849121306,38.54167059681215,1.0254652818386585,1.0500000104416845,1.4261030339539917,1.9584151298522676,0.7500000550385891,0.057071392876718585,0.8999999916169058,2.602683505989305,0.44999999111807093,-0.2670142748134475
2021-01-12 09:00:00,1868.7552202280847,0.08658479513689343,37.80749396512217,1.026099553844012,1.050000010429127,1.3602297270949597,2.0045654837020934,0.7500000137629824,-0.05269048641322607,0.8999999916172432,2.589205303083541,0.44999999112053085,-0.26701427853636217
2021-01-12 10:00:00,1903.596238455861,0.09148006639944839,38.86339027917961,1.025108394046854,1.0500000104350224,1.5660188837629487,2.0593781964320854,0.75000003085651,0.08216171326627862,0.8999999917128985,2.684017851943883,0.44999999118360207,-0.2670142322195996
2021-01-12 11:00:00,1870.8439220782031,0.08854675387063793,38.84399612948611,1.0252206559715729,1.0500000104259926,1.4679325666107823,2.1153833339608026,0.7500000163585329,0.07525688184100898,0.8999999916405551,2.6002249645457503,0.4499999911367769,-0.2670142767868967
2021-01-12 12:00:00,1594.8374065379476,0.08191400559046613,38.15655965725981,1.026280000175331,1.0500000104246807,1.3818685252686045,2.0894295129856038,0.7500000116980431,0.046088367600148394,0.8999999915334507,2.5540650650593255,0.4499999910816695,-0.2670142888504669
2021-01-12 13:00:00,1691.1709671812598,0.08424815187692403,37.828827383585136,1.0259017756459958,1.0500000104517542,1.7206774033777543,1.9442774045809372,0.772221827118596,0.17527528573823495,0.8999999914853005,2.546537515912799,0.44999999105935923,-0.2670142903206976
2021-01-12 14:00:00,1804.103344852551,0.08717384952413099,38.484019934283566,1.0256280786720924,1.050000010438671,1.4919260487016528,2.0377871303952695,0.7500000345858269,0.10678036664676843,0.8999999916357341,2.6060252742233034,0.4499999911408465,-0.2670142780143784
2021-01-12 15:00:00,1783.031283607414,0.0858503643012618,37.448928557541734,1.0267099524681997,1.0500000104438418,1.372067769714207,1.9975744780800835,0.7500000347947623,0.10705697811224622,0.8999999916863043,2.6494812230113265,0.44999999116981504,-0.26701426119271077
2021-01-12 16:00:00,1806.581873166489,0.08693214264411964,38.892075223824385,1.0253009045971309,1.050000010419191,1.3594668923895827,2.13977874612763,0.7500000136252937,0.009839614047640338,0.899999991647741,2.5774102089378905,0.44999999114946043,-0.26701428485716094
2021-01-12 17:00:00,2017.4787841490352,0.09925089085347238,40.63359221200261,1.0255211305302705,1.0500000104290141,1.4639950293853587,2.084667128340821,0.7500000186464589,-0.02857999745650868,0.8999999920968657,2.870715752369133,0.4499999914364557,-0.1790638472122542
2021-01-12 18:00:00,2128.1316058163534,0.09269625591226571,37.69653862467789,1.0268671245590948,1.0500000104372378,1.4166611917383305,1.9911276705937417,0.7500000149749743,-0.04010440209354925,0.8999999918724592,2.6934784302119144,0.4499999912625682,-0.26701422637128575
2021-01-12 19:00:00,2012.9406134691178,0.09465307074342277,39.601466731886305,1.0269639542725273,1.0500000104393765,1.301262317644605,1.9554222899771796,0.7500000172927913,-0.00021879068420941445,0.8999999918816287,2.800590230496836,0.4499999912685434,-0.24882970334768073
2021-01-12 20:00:00,2081.675090786039,0.08796669131154644,36.97462667755347,1.0267293192366582,1.0500000104591691,1.5077783795033215,1.8998425559845482,0.789708626910639,0.5714164208462273,0.8999999915644341,2.4608075810740067,0.44999999107104227,-0.2670143001709961
2021-01-12 21:00:00,1885.8746131102703,0.08448374588374818,37.16818853936878,1.027031922636613,1.0500000104526754,1.5439145698462913,1.8792476411819703,0.7500278878753015,0.0787222220924969,0.8999999915589408,2.480899188276075,0.44999999107590627,-0.2670142988952985
2021-01-12 22:00:00,1941.1353318673637,0.09362167945409894,38.94625808072689,1.0254434797578103,1.0500000104339156,1.618856059744364,2.027197439396324,0.7500000335922521,0.02532725961335808,0.8999999916867858,2.6724895270286897,0.44999999114412514,-0.2670142558912811
2021-01-12 23:00:00,1806.1700814022718,0.08873631403794491,38.05205838677438,1.0265604856152426,1.050000010445446,1.5871082355098667,1.9358569394070204,0.7500000746100961,0.04464665245766465,0.8999999916219295,2.6643403822099123,0.4499999911105748,-0.2670142550812752
2021-01-13 00:00:00,2179.582007108097,0.09687591247262262,39.22583450833612,1.025346429035957,1.0500000104229161,1.4050088272293395,2.0462466194404523,0.7500000187003171,-0.020181844780875674,0.8999999917815642,2.5717008806067954,0.44999999117355405,-0.2670142865369757
2021-01-13 01:00:00,2077.896383042139,0.09392399682184305,38.40307622027134,1.026059977829893,1.0500000104162637,1.2978619257781314,2.030288371265532,0.7500000098270857,-0.08645487992184864,0.8999999917469167,2.609883511844671,0.4499999911609942,-0.26701427724547067
2021-01-13 02:00:00,2174.681334629934,0.09900498377455591,39.73325982337115,1.024539385626094,1.050000010421295,1.2771206078717,2.108536567234937,0.7500000084145594,-0.09272893994664809,0.8999999917698547,2.6427474399004223,0.4499999911717967,-0.267014262968955
2021-01-13 03:00:00,1764.138326494756,0.08446767023986368,40.0098956947944,1.0246704160446674,1.0500000104181502,1.2437126482075682,2.1181962758003134,0.7500000097484266,-0.07695224789877905,0.8999999914475492,2.387214051293237,0.4499999910049401,-0.26701430347349303
2021-01-13 04:00:00,1656.4796013085008,0.09030443862890536,40.18143326717866,1.0245785572323045,1.0500000104267417,1.2393083546201742,2.1506591347826336,0.7500000065150288,-0.1047704423155552,0.8999999915630194,2.670430328826816,0.4499999910807499,-0.2670142458687711
2021-01-13 05:00:00,1589.5204353135225,0.08489766757909578,39.71289232504011,1.0251150658425274,1.0500000104194473,1.2000003410288431,2.099131907590629,0.7500000080064819,-0.08518573005936235,0.8999999914823005,2.547824231781945,0.44999999103223814,-0.2670142882504283
2021-01-13 06:00:00,1751.8864966746378,0.09079496621781402,38.883239998576435,1.0252856621887445,1.0500000104229665,1.2332852390436848,2.0748467824619063,0.7500000073886366,-0.09711844009206078,0.8999999915708647,2.69921107710888,0.44999999108633276,-0.26701420935607945
2021-01-13 07:00:00,1804.7188062732278,0.08541866377438012,39.9004968916104,1.0245966997187215,1.0500000104191463,1.3961894670041874,2.0747562630318184,0.7500000216924884,-0.022236529172054965,0.8999999914526607,2.4046120494558823,0.4499999910096202,-0.2670143026434778
2021-01-13 08:00:00,1934.4690403820352,0.0917646637821079,40.40978505330621,1.0238294893959594,1.050000010431327,1.336719214266397,2.2200908433980895,0.7500000051665642,-0.11182816214861599,0.8999999915247983,2.504352148737717,0.44999999104934063,-0.26701429444767066
2021-01-13 09:00:00,1846.3940432318232,0.08796411720541997,40.32613085814112,1.0237757852337017,1.050000010412092,1.4576064814913516,2.1502765974803326,0.750000012886501,-0.05245740709306341,0.8999999914104333,2.3995319890802693,0.44999999098762017,-0.2670143030039541
2021-01-13 10:00:00,1876.9410537870187,0.08631762456026593,40.06951734114859,1.0239138090816908,1.050000010423354,1.3696318403179812,2.188978978042869,0.7500000079713656,-0.07692175490154868,0.8999999913884211,2.3190876661671114,0.44999999097498755,-0.26701430693149897
2021-01-13 11:00:00,1975.085797216284,0.09634196272327955,43.4500846171195,1.0211503611505062,1.0500000104202833,1.5233414649008334,2.3422294364442187,0.750000010991606,-0.057811647085870714,0.899999991531704,2.4534785297420325,0.44999999105853317,-0.26701429957080564
2021-01-13 12:00:00,1948.7142757910804,0.09267457452932248,43.09478134855675,1.0214115362709844,1.0500000104122373,1.66537008017813,2.291310587127281,0.7500000148426478,-0.038860984560007576,0.8999999914227367,2.3135146437592202,0.4499999909941802,-0.2670143075231185
2021-01-13 13:00:00,1844.9263422992994,0.08640314047000075,40.60380867902101,1.023850538517771,1.0500000104216105,1.6047978696581164,2.103215636397927,0.7500000383545987,-0.0034138521478562465,0.8999999914538587,2.3513526767806856,0.44999999101757043,-0.26701430616210303
2021-01-13 14:00:00,1984.2400842776317,0.09207619994070626,40.137749707924335,1.0238399675080885,1.0500000104118419,1.5128223317307399,2.1450112503457466,0.7500000166046223,-0.010040341352774883,0.8999999915295602,2.478286710043122,0.4499999910608207,-0.26701429887957506
2021-01-13 15:00:00,1827.369164213827,0.08759685997826594,39.6915694411676,1.02453104177785,1.0500000104287528,1.345721281037084,2.21539707300102,0.7500000054919108,-0.0553937248823832,0.8999999914843331,2.4451556072172633,0.449999991036679,-0.26701430168225226
2021-01-13 16:00:00,1739.1788489734656,0.08998142544864152,40.261972795354964,1.0242849203904232,1.0500000104177192,1.3256403430379355,2.154197418260171,0.7500000099424993,-0.055342749207108514,0.8999999915608472,2.5784255819925264,0.4499999910872721,-0.26701428829477175
2021-01-13 17:00:00,1809.8509442626075,0.08696955474119505,38.20412896711628,1.0260489920073328,1.0500000104315401,1.2121388171944911,2.097308139365284,0.750000004467574,-0.12896396802972557,0.8999999915693666,2.5394908630679294,0.44999999108776223,-0.26701429416237626
2021-01-13 18:00:00,1993.9959260266753,0.08726575326107167,38.17902390820423,1.0256159019694486,1.0500000104396656,1.6336001704649794,2.0265985967563855,0.750000019261279,0.2765530942254563,0.8999999915164556,2.412135560675918,0.44999999105465915,-0.2670143039411401
2021-01-13 19:00:00,2049.3526560191635,0.09571396728464876,38.51453970828922,1.0256326083748784,1.0500000104386547,1.8039231460446352,2.119306926712284,0.7500000137706967,0.4501632910524517,0.8999999917740612,2.715279937573127,0.44999999120689493,-0.2670142167214336
2021-01-13 20:00:00,1940.6118708649442,0.08735319896696225,37.457830588952525,1.026564240316811,1.050000010422473,1.584631936638676,2.0921823326007365,0.7500000094898464,-0.08051613696256402,0.8999999915628157,2.5032676357958947,0.44999999107573485,-0.26701429720420194
2021-01-13 21:00:00,1879.4384948822558,0.09357171851087642,39.18242113279103,1.0258641597638012,1.0500000104297702,1.456140622715664,1.9847731941201856,0.750000016192998,-0.05256306929125304,0.8999999916645454,2.739366842080286,0.44999999114177375,-0.2670141712092873
2021-01-13 22:00:00,1822.2066059238991,0.08941105109314762,40.01859758569194,1.0244843427934793,1.0500000104140588,1.4534173469195883,2.123493780580151,0.7500000194152342,-0.03493049107757358,0.8999999915536182,2.51962597285426,0.44999999107712774,-0.2670142956583356
2021-01-13 23:00:00,1814.5968762414452,0.09694015839403392,40.267205170450374,1.0246079427890327,1.050000010412608,1.4559570248565223,2.180501437608893,0.7500000132681016,-0.059229046572704364,0.8999999920208998,2.8574316801052984,0.4499999914150509,-0.20621304759350984
2021-01-14 00:00:00,2176.686127694219,0.09399519469023687,37.623406896352606,1.026515144674216,1.0500000104298963,1.405526049291808,2.0197916423587303,0.7500000142462543,-0.060486724854442925,0.8999999919043126,2.634330926273449,0.4499999912617982,-0.2670142683693497
2021-01-14 01:00:00,2127.7264813347256,0.09513693176796778,39.25494144293463,1.025491553651121,1.050000010411794,1.2869581666451784,2.0912786441471636,0.7500000124743088,-0.06510318020261749,0.8999999919279748,2.6112698854395,0.4499999912673346,-0.2670142734718991
2021-01-14 02:00:00,2013.3174552074179,0.08641683521279475,38.305878873083024,1.0260256451339007,1.0500000104226144,1.2000000376514484,2.0252322482644765,0.7500000028479097,-0.1124345019192671,0.8999999916978757,2.4244504119382317,0.44999999114523853,-0.2670143014372554
2021-01-14 03:00:00,1526.968243504809,0.07946827751219843,39.36069700439866,1.0255714550443797,1.0500000104138263,1.2020345292611947,2.043759751822213,0.7500000110815697,-0.08015646893458332,0.8999999914757691,2.4405057336368707,0.4499999910415484,-0.2670143002160877
2021-01-14 04:00:00,1592.1040007562574,0.08060834473246103,39.14812605809154,1.0254623133829106,1.0500000104190266,1.2000000802154975,2.04841409689363,0.7500000056277893,-0.09197335909621752,0.8999999915153972,2.4673472085294876,0.4499999910649946,-0.26701429794699516
2021-01-14 05:00:00,1615.5686019478208,0.0770618519324131,37.64293232563355,1.0267802113668387,1.050000010426983,1.2000000658829904,1.9462550429727878,0.7500000067251662,-0.08546341436754812,0.8999999914872181,2.3994006863755706,0.449999991045817,-0.2670143031545874
2021-01-14 06:00:00,1640.9800737368246,0.08164251450769555,39.92752787386033,1.0246208228096565,1.050000010426989,1.2175579773399636,2.110985471067955,0.75000000630422,-0.12037034692751951,0.8999999914497114,2.3897807567451834,0.44999999102538385,-0.2670143034496769
2021-01-14 07:00:00,1705.6163480336231,0.08522313908885693,37.80582529477125,1.026603979859304,1.0500000104236384,1.2620808023410952,2.053721920294766,0.7500000071768684,-0.11409117668987497,0.8999999916432401,2.650894234787997,0.44999999113850686,-0.26701425649717503
2021-01-14 08:00:00,1774.138171734066,0.08532993141897549,38.6178653404605,1.0258047899438885,1.0500000104191451,1.2841406363848362,2.0265729102016716,0.7500000122042085,-0.07236483148669336,0.8999999916103071,2.561769671766173,0.44999999111570965,-0.26701428597196103
2021-01-14 09:00:00,1768.9523891618696,0.08583874809602676,38.771236436317935,1.025518893284589,1.050000010420941,1.341351214855081,2.0505741867886162,0.7500000081874713,-0.10429970444086863,0.8999999915842194,2.5613182793757203,0.44999999110304106,-0.2670142862372466
